#Genus,Species,Strain,NCBI accession,From,To,BGC type,On contig edge,Most similar known cluster,Similarity in %,MIBiG BGC-ID,Results URL,Download URL
Streptococcus,salivarius,None,NZ_LR822046.1,548757,589924,t3pks,FALSE,coumermycin A1,6,BGC0000833,https://antismash-db.secondarymetabolites.org/go/NZ_LR822046.1/548757-589924,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_903910225.1/NZ_LR822046/1/548757/589924
Streptococcus,pneumoniae,SMRU106,NZ_FIYP01000005.1,0,21650,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIYP01000005.1/0-21650,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900053905.1/NZ_FIYP01000005/1/0/21650
Streptococcus,salivarius,None,NZ_LR822046.1,1811956,1830745,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR822046.1/1811956-1830745,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_903910225.1/NZ_LR822046/1/1811956/1830745
Streptococcus,pneumoniae,SMRU106,NZ_FIYP01000008.1,0,6047,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIYP01000008.1/0-6047,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900053905.1/NZ_FIYP01000008/1/0/6047
Streptococcus,pneumoniae,SMRU106,NZ_FIYP01000009.1,45937,56285,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIYP01000009.1/45937-56285,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900053905.1/NZ_FIYP01000009/1/45937/56285
Streptococcus,pneumoniae,SMRU106,NZ_FIYP01000014.1,43894,54191,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIYP01000014.1/43894-54191,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900053905.1/NZ_FIYP01000014/1/43894/54191
Streptococcus,pneumoniae,SMRU106,NZ_FIYP01000019.1,32170,40502,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIYP01000019.1/32170-40502,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900053905.1/NZ_FIYP01000019/1/32170/40502
Streptococcus,sanguinis,FDAARGOS_770,NZ_LS483346.1,1527480,1590591,t1nrps - t1pks hybrid,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LS483346.1/1527480-1590591,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900475045.1/NZ_LS483346/1/1527480/1590591
Streptococcus,pneumoniae,SMRU106,NZ_FIYP01000034.1,2674,11798,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIYP01000034.1/2674-11798,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900053905.1/NZ_FIYP01000034/1/2674/11798
Streptococcus,pneumoniae,SMRU106,NZ_FIYP01000035.1,0,6047,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FIYP01000035.1/0-6047,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900053905.1/NZ_FIYP01000035/1/0/6047
Streptococcus,sanguinis,FDAARGOS_770,NZ_LS483346.1,2093722,2134901,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LS483346.1/2093722-2134901,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900475045.1/NZ_LS483346/1/2093722/2134901
Streptococcus,pyogenes,NS53,NZ_CAAHMR010000001.1,330739,371915,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CAAHMR010000001.1/330739-371915,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900984225.1/NZ_CAAHMR010000001/1/330739/371915
Streptococcus,pyogenes,NS53,NZ_CAAHMR010000001.1,474997,498381,bacteriocin - lap hybrid,FALSE,streptolysin S,100,BGC0000566,https://antismash-db.secondarymetabolites.org/go/NZ_CAAHMR010000001.1/474997-498381,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900984225.1/NZ_CAAHMR010000001/1/474997/498381
Streptococcus,pyogenes,NS53,NZ_CAAHMR010000001.1,643010,653227,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CAAHMR010000001.1/643010-653227,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900984225.1/NZ_CAAHMR010000001/1/643010/653227
Streptococcus,pyogenes,NS53,NZ_CAAHMR010000003.1,10152,32987,lanthipeptide,FALSE,salivaricin A,87,BGC0000548,https://antismash-db.secondarymetabolites.org/go/NZ_CAAHMR010000003.1/10152-32987,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900984225.1/NZ_CAAHMR010000003/1/10152/32987
Streptococcus,pneumoniae,SMRU106,NZ_FZDN01000008.1,0,8882,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDN01000008.1/0-8882,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195005.1/NZ_FZDN01000008/1/0/8882
Streptococcus,pneumoniae,SMRU106,NZ_FZDN01000003.1,17614,29834,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDN01000003.1/17614-29834,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195005.1/NZ_FZDN01000003/1/17614/29834
Streptococcus,pneumoniae,SMRU106,NZ_FZDN01000009.1,65537,75834,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDN01000009.1/65537-75834,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195005.1/NZ_FZDN01000009/1/65537/75834
Streptococcus,pneumoniae,SMRU106,NZ_FZDN01000002.1,114210,136820,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDN01000002.1/114210-136820,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195005.1/NZ_FZDN01000002/1/114210/136820
Streptococcus,pneumoniae,SMRU106,NZ_FZDN01000005.1,16736,30819,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDN01000005.1/16736-30819,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195005.1/NZ_FZDN01000005/1/16736/30819
Streptococcus,pneumoniae,SMRU106,NZ_FZDN01000001.1,27982,69155,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDN01000001.1/27982-69155,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195005.1/NZ_FZDN01000001/1/27982/69155
Streptococcus,pneumoniae,SMRU106,NZ_FZDN01000013.1,14586,32510,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FZDN01000013.1/14586-32510,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900195005.1/NZ_FZDN01000013/1/14586/32510
Streptococcus,canis,HL_77_2,NZ_BLKN01000018.1,0,27312,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_BLKN01000018.1/0-27312,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010721575.1/NZ_BLKN01000018/1/0/27312
Streptococcus,canis,HL_77_2,NZ_BLKN01000022.1,12289,35671,bacteriocin - lap hybrid,FALSE,streptolysin S,100,BGC0000566,https://antismash-db.secondarymetabolites.org/go/NZ_BLKN01000022.1/12289-35671,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010721575.1/NZ_BLKN01000022/1/12289/35671
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000002.1,36154,58653,lanthipeptide,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000002.1/36154-58653,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000002/1/36154/58653
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000006.1,28570,38918,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000006.1/28570-38918,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000006/1/28570/38918
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000010.1,3639,15793,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000010.1/3639-15793,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000010/1/3639/15793
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000011.1,44229,54526,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000011.1/44229-54526,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000011/1/44229/54526
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000015.1,23874,54776,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000015.1/23874-54776,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000015/1/23874/54776
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000020.1,0,7581,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000020.1/0-7581,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000020/1/0/7581
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000024.1,13359,31677,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000024.1/13359-31677,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000024/1/13359/31677
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000030.1,13869,24563,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000030.1/13869-24563,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000030/1/13869/24563
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000031.1,0,6136,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000031.1/0-6136,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000031/1/0/6136
Streptococcus,pneumoniae,SMRU106,NZ_CQUP01000047.1,0,5882,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CQUP01000047.1/0-5882,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001162765.1/NZ_CQUP01000047/1/0/5882
Streptococcus,pneumoniae,SMRU106,NZ_FHSF01000001.1,70374,90530,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHSF01000001.1/70374-90530,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900060265.1/NZ_FHSF01000001/1/70374/90530
Streptococcus,pneumoniae,SMRU106,NZ_FHSF01000006.1,27689,68886,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHSF01000006.1/27689-68886,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900060265.1/NZ_FHSF01000006/1/27689/68886
Streptococcus,pneumoniae,SMRU106,NZ_FHSF01000011.1,14107,33515,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHSF01000011.1/14107-33515,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900060265.1/NZ_FHSF01000011/1/14107/33515
Streptococcus,pneumoniae,SMRU106,NZ_FHSF01000012.1,10315,20612,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHSF01000012.1/10315-20612,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900060265.1/NZ_FHSF01000012/1/10315/20612
Streptococcus,pneumoniae,SMRU106,NZ_FHSF01000018.1,0,6236,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHSF01000018.1/0-6236,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900060265.1/NZ_FHSF01000018/1/0/6236
Streptococcus,pneumoniae,SMRU106,NZ_FHSF01000021.1,16306,23220,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FHSF01000021.1/16306-23220,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900060265.1/NZ_FHSF01000021/1/16306/23220
Streptococcus,suis,HNAY30,NZ_FILL01000003.1,28420,42365,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FILL01000003.1/28420-42365,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900061355.1/NZ_FILL01000003/1/28420/42365
Streptococcus,suis,HNAY30,NZ_FILL01000005.1,0,13003,ras-ripp,TRUE,streptide,75,BGC0001209,https://antismash-db.secondarymetabolites.org/go/NZ_FILL01000005.1/0-13003,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900061355.1/NZ_FILL01000005/1/0/13003
Streptococcus,suis,HNAY30,NZ_FILL01000007.1,56798,67047,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FILL01000007.1/56798-67047,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900061355.1/NZ_FILL01000007/1/56798/67047
Streptococcus,suis,HNAY30,NZ_FILL01000016.1,6465,28693,ras-ripp,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FILL01000016.1/6465-28693,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900061355.1/NZ_FILL01000016/1/6465/28693
Streptococcus,suis,HNAY30,NZ_FILL01000038.1,0,10988,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FILL01000038.1/0-10988,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900061355.1/NZ_FILL01000038/1/0/10988
Streptococcus,equinus,B315,NZ_KE384124.1,420155,441064,furan,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_KE384124.1/420155-441064,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424045.1/NZ_KE384124/1/420155/441064
Streptococcus,equinus,B315,NZ_KE384124.1,636161,662187,lanthipeptide,FALSE,suicin 90-1330,100,BGC0001789,https://antismash-db.secondarymetabolites.org/go/NZ_KE384124.1/636161-662187,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424045.1/NZ_KE384124/1/636161/662187
Streptococcus,equinus,B315,NZ_KE384124.1,790290,831469,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_KE384124.1/790290-831469,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424045.1/NZ_KE384124/1/790290/831469
Streptococcus,equinus,B315,NZ_AUJD01000005.1,47688,89881,arylpolyene,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_AUJD01000005.1/47688-89881,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424045.1/NZ_AUJD01000005/1/47688/89881
Streptococcus,pneumoniae,SMRU106,NZ_JFJA01000001.1,182010,200562,lap - thiopeptide hybrid,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JFJA01000001.1/182010-200562,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000762445.1/NZ_JFJA01000001/1/182010/200562
Streptococcus,pneumoniae,SMRU106,NZ_JFJA01000009.1,14402,55575,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JFJA01000009.1/14402-55575,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000762445.1/NZ_JFJA01000009/1/14402/55575
Streptococcus,pneumoniae,SMRU106,NZ_JFJA01000011.1,39959,50256,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JFJA01000011.1/39959-50256,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000762445.1/NZ_JFJA01000011/1/39959/50256
Streptococcus,pneumoniae,SMRU106,NZ_JFJA01000012.1,33096,46195,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JFJA01000012.1/33096-46195,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000762445.1/NZ_JFJA01000012/1/33096/46195
Streptococcus,pneumoniae,SMRU106,NZ_JFJA01000023.1,22810,31986,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JFJA01000023.1/22810-31986,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000762445.1/NZ_JFJA01000023/1/22810/31986
Streptococcus,pneumoniae,SMRU106,NZ_JFJA01000025.1,14072,23326,bacteriocin,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_JFJA01000025.1/14072-23326,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000762445.1/NZ_JFJA01000025/1/14072/23326
Streptococcus,pneumoniae,SMRU106,NZ_JFJA01000026.1,4955,22943,lanthipeptide,TRUE,thermophilin 1277,30,BGC0000561,https://antismash-db.secondarymetabolites.org/go/NZ_JFJA01000026.1/4955-22943,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000762445.1/NZ_JFJA01000026/1/4955/22943
Streptococcus,pneumoniae,SMRU106,NZ_LR216032.1,44322,54522,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216032.1/44322-54522,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692735.1/NZ_LR216032/1/44322/54522
Streptococcus,pneumoniae,SMRU106,NZ_LR216032.1,460412,474494,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216032.1/460412-474494,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692735.1/NZ_LR216032/1/460412/474494
Streptococcus,pneumoniae,SMRU106,NZ_LR216032.1,1115128,1158146,t1nrps,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216032.1/1115128-1158146,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692735.1/NZ_LR216032/1/1115128/1158146
Streptococcus,pneumoniae,SMRU106,NZ_LR216032.1,1542249,1583422,t3pks,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LR216032.1/1542249-1583422,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900692735.1/NZ_LR216032/1/1542249/1583422
Streptococcus,pneumoniae,SMRU106,NZ_FDZL01000004.1,111878,124977,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FDZL01000004.1/111878-124977,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900030485.1/NZ_FDZL01000004/1/111878/124977
Streptococcus,pneumoniae,SMRU106,NZ_FDZL01000013.1,35901,51884,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FDZL01000013.1/35901-51884,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900030485.1/NZ_FDZL01000013/1/35901/51884
Streptococcus,pneumoniae,SMRU106,NZ_FDZL01000016.1,37813,48161,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FDZL01000016.1/37813-48161,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900030485.1/NZ_FDZL01000016/1/37813/48161
Streptococcus,pneumoniae,SMRU106,NZ_FDZL01000025.1,0,9818,t3pks,TRUE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_FDZL01000025.1/0-9818,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900030485.1/NZ_FDZL01000025/1/0/9818
Streptococcus,agalactiae,GBS-M002,NZ_LT545678.1,684363,726559,arylpolyene,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_LT545678.1/684363-726559,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900078265.1/NZ_LT545678/1/684363/726559
Streptococcus,agalactiae,GBS-M002,NZ_LT545678.1,1369864,1392492,lanthipeptide,FALSE,macedocin,92,BGC0000526,https://antismash-db.secondarymetabolites.org/go/NZ_LT545678.1/1369864-1392492,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900078265.1/NZ_LT545678/1/1369864/1392492
Streptococcus,agalactiae,GBS-M002,NZ_LT545678.1,1423738,1465016,t3pks,FALSE,rifamycin,3,BGC0000136,https://antismash-db.secondarymetabolites.org/go/NZ_LT545678.1/1423738-1465016,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900078265.1/NZ_LT545678/1/1423738/1465016
Streptococcus,pyogenes,NS53,NZ_CP009612.1,393802,403594,bacteriocin,FALSE,None,None,None,https://antismash-db.secondarymetabolites.org/go/NZ_CP009612.1/393802-403594,https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000772185.1/NZ_CP009612/1/393802/403594
